date,mean_concentration
2020-01-01,0.109295983675533
2020-01-16,0.1132941008685383
2020-02-01,0.119474308224916
2020-02-16,0.1213218876039088
2020-03-01,0.1188391656355232
2020-03-16,0.1256215194214625
2020-04-01,0.1279940876690852
2020-04-16,0.1290781733968645
2020-05-01,0.1266978432039992
2020-05-16,0.1257480903797313
2020-06-01,0.1254786495536163
2020-06-16,0.123181038644935
2020-07-01,0.1205062283097846
2020-07-16,0.1230510239920966
2020-08-01,0.1215917164257675
2020-08-16,0.1209483661577497
2020-09-01,0.1210537016467989
2020-09-16,0.1195192177769063
2020-10-01,0.1178419092917641
2020-10-16,0.1166146845721166
2020-11-01,0.1196762914360256
2020-11-16,0.1137095193337144
2020-12-01,0.1134103176548712
2020-12-16,0.1080308642416651
2021-01-01,0.1113292869282417
2021-01-16,0.1074759269468085
2021-02-01,0.1239847418925404
2021-02-16,0.1216564279219499
2021-03-01,0.1190358694032691
2021-03-16,0.1207806616298489
2021-04-01,0.122774798494007
2021-04-16,0.1264832838638204
2021-05-01,0.1286790915814815
2021-05-16,0.126682903740406
2021-06-01,0.1257111277476844
2021-06-16,0.1245495159941855
2021-07-01,0.1270448381263726
2021-07-16,0.1263114295603998
2021-08-01,0.1262275395266479
2021-08-16,0.125820300730887
2021-09-01,0.1234514928112552
2021-09-16,0.122364464059238
2021-10-01,0.1235602259031818
2021-10-16,0.121008798643111
2021-11-01,0.1162715023751432
2021-11-16,0.1190617325573215
2021-12-01,0.1174824908718982
2021-12-16,0.117458755450877
2022-01-01,0.1219431993432238
2022-01-16,0.1211571543809357
2022-02-01,0.1218843371169496
2022-02-16,0.1315584075559268
2022-03-01,0.1245701306468974
2022-03-16,0.1273545769446707
2022-04-01,0.127509513551404
2022-04-16,0.1272983501862579
2022-05-01,0.1322523950885238
2022-05-16,0.1343395099399934
2022-06-01,0.1321154696618579
2022-06-16,0.1319126335548705
2022-07-01,0.1290661932599325
2022-07-16,0.1269020269634002
2022-08-01,0.1242918408478077
2022-08-16,0.1252064891411092
2022-09-01,0.124801192381807
2022-09-16,0.1233315770880308
2022-10-01,0.1209805203205996
2022-10-16,0.1222371636881666
2022-11-01,0.1173535951722698
2022-11-16,0.1136514847565981
2022-12-01,0.1076729338869556
2022-12-16,0.1092842226179263
2023-01-01,0.1127580513916126
2023-01-16,0.110181901283286
2023-02-01,0.1093464887812508
2023-02-16,0.1145892020817816
2023-03-01,0.1163021983202591
2023-03-16,0.1234904664442295
2023-04-01,0.1265755485669354
2023-04-16,0.1293612850637295
2023-05-01,0.1272392031686509
2023-05-16,0.1316565541578652
2023-06-01,0.1306644569864635
2023-06-16,0.1306213219332974
2023-07-01,0.1250242754191793
2023-07-16,0.1266995077601559
