date,mean_concentration
2020-01-01,0.0001956123091220387
2020-01-16,0.000185686897797798
2020-02-01,8.28304475960488e-05
2020-02-16,0.0001936970705136932
2020-03-01,0.0002199970809836296
2020-03-16,0.0002562514800819918
2020-04-01,0.00026167164942165805
2020-04-16,0.0002177033951824104
2020-05-01,0.0002508173190709201
2020-05-16,0.00028260348585199923
2020-06-01,0.00019423037952114028
2020-06-16,0.00018440702501335763
2020-07-01,0.00010985379094721053
2020-07-16,0.0001657366731508925
2020-08-01,0.00010517662930551746
2020-08-16,0.00012723249954566866
2020-09-01,0.00016804924762403272
2020-09-16,0.0001578153242178156
2020-10-01,0.00017432263313762377
2020-10-16,0.00017148339560921262
2020-11-01,0.00018731244905520104
2020-11-16,0.00013899584758380213
2020-12-01,0.00017179051061015356
2020-12-16,0.0001606158789074753
2021-01-01,0.00014823888042443705
2021-01-16,0.0001645733126712317
2021-02-01,0.000173765686821867
2021-02-16,0.00026644324506086304
2021-03-01,0.0003053107197584176
2021-03-16,0.0002741054048998543
2021-04-01,0.00026938689639967355
2021-04-16,0.00027596083634773977
2021-05-01,0.00025245496669688703
2021-05-16,0.0002012526698766288
2021-06-01,0.0002122913403403456
2021-06-16,0.000245945554826155
2021-07-01,0.0003075211296997313
2021-07-16,0.00013575699212796543
2021-08-01,0.00015352088999089197
2021-08-16,0.00012580874655044238
2021-09-01,9.46600004232303e-05
2021-09-16,0.00020550345751119427
2021-10-01,0.00014500872240684354
2021-10-16,0.000204845116607912
2021-11-01,0.00012507828209668142
2021-11-16,0.00012138872055722372
2021-12-01,9.890196015061836e-05
2021-12-16,0.0001430503143281288
2022-01-01,0.000175517916784188
2022-01-16,0.00016142063876056393
2022-02-01,0.00022018573094216188
2022-02-16,0.00020063608576183808
2022-03-01,0.00019267319757174892
2022-03-16,0.00028394097628314606
2022-04-01,0.0002115330153096892
2022-04-16,0.0003053104444848879
2022-05-01,0.00029320940913373926
2022-05-16,0.0002870169677031875
2022-06-01,0.0002692768541722463
2022-06-16,0.0001773014781643995
2022-07-01,0.00017670417196499944
2022-07-16,0.0001233841437165389
2022-08-01,0.00018249809745064357
2022-08-16,0.00013066753761864315
2022-09-01,0.00016127290596756584
2022-09-16,0.0001703590594996988
2022-10-01,0.00017339489266599586
2022-10-16,0.00017976149709202744
2022-11-01,0.00015185488096899232
2022-11-16,0.00022442948266259647
2022-12-01,0.00015055644126681588
2022-12-16,0.00018552703716655263
2023-01-01,0.0001990350884978596
2023-01-16,0.00016245603442712492
2023-02-01,0.00026120327531457555
2023-02-16,0.00028864911267210015
2023-03-01,0.0002556524930039924
2023-03-16,0.00020653935267559472
2023-04-01,0.00025728529178459047
2023-04-16,0.00032465466900894905
2023-05-01,0.0002672904127834724
2023-05-16,0.00034301850254805406
2023-06-01,0.00035067425794318947
2023-06-16,0.00022769078039846743
2023-07-01,0.00019377465451436883
2023-07-16,0.0001735795128452279
