date,mean_concentration
2020-01-01,5.672080971914891e-05
2020-01-16,-5.44874502557869e-05
2020-02-01,9.61641906712688e-05
2020-02-16,0.00016251755664808932
2020-03-01,0.00023693927264155715
2020-03-16,0.0001696490399895715
2020-04-01,0.0001380972630792971
2020-04-16,6.27474042710419e-05
2020-05-01,0.00011507198094465528
2020-05-16,0.00010957447850566949
2020-06-01,8.487857590240576e-05
2020-06-16,-4.1998497961029446e-05
2020-07-01,-2.016151612555834e-05
2020-07-16,-2.508505042526129e-05
2020-08-01,-0.00011457972894009488
2020-08-16,-0.00010322072611729654
2020-09-01,2.4744578161293596e-05
2020-09-16,0.00010716050092853425
2020-10-01,-5.643701374241956e-06
2020-10-16,5.6949021892498136e-05
2020-11-01,-1.56868445101927e-05
2020-11-16,9.025240499272932e-05
2020-12-01,0.0001348850025400563
2020-12-16,3.297311885079801e-05
2021-01-01,0.00016005299829589375
2021-01-16,0.000181980254314444
2021-02-01,6.803032302501732e-05
2021-02-16,0.00024105984661398607
2021-03-01,0.00020567373784405855
2021-03-16,0.0001691182148130736
2021-04-01,0.00019452901949914127
2021-04-16,0.000279658388853108
2021-05-01,0.00019748200536994065
2021-05-16,5.0265107066395606e-05
2021-06-01,4.457234683637548e-05
2021-06-16,2.1496783173208884e-05
2021-07-01,0.0001126404389034865
2021-07-16,-8.179993659518984e-05
2021-08-01,0.00020059340188726923
2021-08-16,0.000124349138664846
2021-09-01,-0.000197555948575282
2021-09-16,
2021-10-01,-4.678336082943626e-05
2021-10-16,0.000137427802665995
2021-11-01,5.020077592233148e-06
2021-11-16,-2.163680707968052e-05
2021-12-01,-0.00011264319277145158
2021-12-16,0.00015418556344903
2022-01-01,0.00010774458045751692
2022-01-16,-2.936027098972753e-07
2022-02-01,0.0002016931411588916
2022-02-16,0.00017247895244477496
2022-03-01,0.00010801968060672131
2022-03-16,0.00016286175556659078
2022-04-01,0.00012494857940941178
2022-04-16,0.00014274353839399174
2022-05-01,0.00012485426817699594
2022-05-16,0.0001694016802449194
2022-06-01,8.91317917125535e-05
2022-06-16,7.587659062518044e-05
2022-07-01,
2022-07-16,6.132558462167717e-05
2022-08-01,-3.732249690777485e-06
2022-08-16,-9.181212167583057e-05
2022-09-01,9.6716705429888e-05
2022-09-16,0.0001462213828992564
2022-10-01,6.0493295235246486e-05
2022-10-16,1.899336759990119e-05
2022-11-01,-2.3896119808636996e-05
2022-11-16,4.82721358643384e-05
2022-12-01,2.6227932736531537e-05
2022-12-16,-3.6670931819329786e-05
2023-01-01,1.5945656739909566e-05
2023-02-01,0.00017024635544128592
2023-03-01,0.0001239287159758836
2023-04-01,0.00029555175568064573
2023-04-16,0.0001842625901385114
2023-05-01,0.0002328936544275832
2023-05-16,0.00012954898172778506
2023-06-01,0.00014802171085690906
2023-06-16,6.686441453039783e-05
2023-07-01,-0.0001535944916258791
2023-07-16,-5.941161122342146e-05
2023-08-01,-0.0001881724714624956
2023-08-16,-0.00018150714768112272
