date,mean_concentration
2019-01-01,0.0002523568437579448
2019-01-16,0.0002529705944023364
2019-02-01,0.00030693739929752416
2019-02-16,0.00017010394249968307
2019-03-01,0.000249153256220334
2019-03-16,0.0002269542671344772
2019-04-01,0.0002587452598032649
2019-04-16,0.00023539848571657292
2019-05-01,0.00018412660469417744
2019-05-16,0.00020509223429276632
2019-06-01,0.00022917551262727483
2019-06-16,0.00015816026391919408
2019-07-01,0.0001461625679258415
2019-07-16,0.00020461215088630796
2019-08-01,0.00019671286128821125
2019-08-16,0.00015765849201261357
2019-09-01,0.0001166425054251066
2019-09-16,0.00016669057527884978
2019-10-01,0.0003720479741644857
2019-10-16,0.00031681504856032104
2019-11-01,0.00027476983413752594
2019-11-16,0.0003175906442883425
2019-12-01,0.00026189003766594163
2019-12-16,0.00024648116513716577
2020-01-01,0.00020894305570945732
2020-01-16,0.0001782333662512107
2020-02-01,0.0002647783751777426
2020-02-16,0.0001928949786047984
2020-03-01,0.0001643047053811498
2020-03-16,0.0002047032337997272
2020-04-01,0.00022158425332866375
2020-04-16,0.00026670141523717764
2020-05-01,0.00021851454227848275
2020-05-16,0.0001823129301055328
2020-06-01,0.00019721890803798777
2020-06-16,0.00011445543572575516
2020-07-01,0.000146969944955108
2020-07-16,0.00018958046796228975
2020-08-01,0.00016494622645492446
2020-08-16,0.00014439255248233768
2020-09-01,0.00017190651828881927
2020-09-16,0.0001338987057248731
2020-10-01,0.0001535671824846002
2020-10-16,0.0002174906942098906
2020-11-01,0.00020019354836058425
2020-11-16,0.00026486657707934134
2020-12-01,0.00023080413555259075
2020-12-16,0.0002394543446291649
2021-01-01,0.00019977105146939703
2021-01-16,0.00022983865605334108
2021-02-01,0.00028842654101883785
2021-02-16,0.0001545736358941153
2021-03-01,0.0001922493832084615
2021-03-16,0.00019577496731426825
2021-04-01,0.0002829629395184158
2021-04-16,0.00021945503688732568
2021-05-01,0.0001958328914635103
2021-05-16,0.00015092879329529812
2021-06-01,0.0001769612336841152
2021-06-16,0.00013221246629801278
2021-07-01,0.00014060406650824047
2021-07-16,0.00013919630009409745
2021-08-01,0.00013458937171742402
2021-08-16,0.000145177983374701
2021-09-01,0.0002039248280000327
2021-09-16,0.0001106958552992304
2021-10-01,0.00021046025001140257
2021-10-16,0.0002012118609965064
2021-11-01,0.0003855754452014168
2021-11-16,0.0003298838476325736
2021-12-01,0.000342607474277526
2021-12-16,0.0002469178938440393
2022-01-01,0.000311010179810108
2022-01-16,0.00020753327794322188
2022-02-01,0.0002299769193728741
2022-02-16,0.0001651735864280371
2022-03-01,0.0002286167345860156
2022-03-16,0.0001734712134577836
2022-04-01,0.0002024372846602571
2022-04-16,0.00020539278263214829
2022-05-01,0.00022918320348496872
2022-05-16,0.00017429821083016353
2022-06-01,0.00018022496970440067
2022-06-16,0.0001914374087436808
2022-07-01,0.00013170069858384908
2022-07-16,0.0001192375547213787
2022-08-01,0.00015210627675131297
2022-08-16,0.00017230660979263425
2022-09-01,0.00013598546757986004
2022-09-16,0.00017842913536346278
2022-10-01,0.0001943726895442008
2022-10-16,0.0002621674523243183
2022-11-01,0.0002292393173748344
2022-11-16,0.000301026799558832
2022-12-01,0.0002289590283051324
2022-12-16,0.00023084125461847308
2023-01-01,0.00021299298604968213
2023-01-16,0.00030510363326462133
2023-02-01,0.0001625175959783396
2023-02-16,0.000238716674331575
2023-03-01,0.00023245756892910108
2023-03-16,0.0002616742509093571
2023-04-01,0.0002078571038797491
2023-04-16,0.00021095492008050607
2023-05-01,0.0002744654791044773
2023-05-16,0.0002010310819309862
2023-06-01,0.0002690838656175914
2023-06-16,0.0001801265242904447
2023-07-01,0.00015465289218291478
2023-07-16,0.0001176972561349107
2023-08-01,7.614104964469266e-05
2023-08-16,0.00012370276797867108
2023-09-01,0.00012191759042472076
2023-09-16,0.000255395494776136
2023-10-01,0.0001777746711267904
2023-10-16,0.00028913356208664634
2023-11-01,0.00025647383352363966
2023-11-16,0.00027303333481020934
2023-12-01,0.00024005522312741255
2023-12-16,0.0003088270604138237
