date,mean_concentration
2020-01-01,7.466991693229919e-05
2020-01-16,0.0001426030215587071
2020-02-01,0.00016436162599106995
2020-02-16,0.0002509757114717054
2020-03-01,0.00019974934331477167
2020-03-16,0.00016271538006899967
2020-04-01,0.00017112466455140797
2020-04-16,0.00020377570891755287
2020-05-01,0.0002130639098766352
2020-05-16,0.0002544538260820905
2020-06-01,0.0002671543253644366
2020-06-16,0.00023565341539325576
2020-07-01,0.0002287004875677871
2020-07-16,0.0001869877964109866
2020-08-01,0.0001800648001031017
2020-08-16,0.0001469919149230106
2020-09-01,0.0001977796643567255
2020-09-16,0.00025332806778821405
2020-10-01,0.0002419406646632956
2020-10-16,0.00022656185437160435
2020-11-01,0.0002458435561527657
2020-11-16,0.00020535233992689364
2020-12-01,0.00022572734484000936
2020-12-16,0.00017033156693475407
2021-01-01,0.0001622461379515916
2021-01-16,0.00018089179557702597
2021-02-01,0.0001858365420771788
2021-02-16,0.00016354771862430603
2021-03-01,0.00019443210629103204
2021-03-16,0.00018459239089089
2021-04-01,0.000197312633115228
2021-04-16,0.0002167064926802365
2021-05-01,0.0002446436498713795
2021-05-16,0.00023815279889642237
2021-06-01,0.0002592205495699259
2021-06-16,0.00023050374291953244
2021-07-01,0.0001946734858958061
2021-07-16,0.000158876527842973
2021-08-01,0.0001687056996333336
2021-08-16,0.00020701067373914
2021-09-01,0.00015733524672774775
2021-09-16,0.00014408757228027183
2021-10-01,0.00021962858902973027
2021-10-16,0.00020236459959523464
2021-11-01,0.00024483585236577393
2021-11-16,0.00021082623289970124
2021-12-01,0.0001969435205066064
2021-12-16,0.00016524774756879808
2022-01-01,0.00016892220791205135
2022-01-16,0.00014395063707937605
2022-02-01,0.00015710227439846708
2022-02-16,0.0001897016971297744
2022-03-01,0.00017261000666073237
2022-03-16,0.0002011235004691544
2022-04-01,0.0002410672688783696
2022-04-16,0.0002171392953459442
2022-05-01,0.0002712903618340305
2022-05-16,0.00023311948849702276
2022-06-01,0.0002573415662699868
2022-06-16,0.0002986123880107771
2022-07-01,0.0002085100300705301
2022-07-16,0.00016055912052362022
2022-08-01,0.0001737753988155658
2022-08-16,0.00016049466699741123
2022-09-01,0.00021799969813435385
2022-09-16,0.0002134840784158397
2022-10-01,0.00019288384015097145
2022-10-16,0.0002037535799431281
2022-11-01,0.00021291274103332923
2022-11-16,0.0002404137991404539
2022-12-01,0.0001916057967757201
2022-12-16,0.00017853756678271146
2023-01-01,0.0001898240153462889
2023-01-16,0.00018935335112516685
2023-02-01,0.00016001693651180706
2023-02-16,0.00021117278822807965
2023-03-01,0.000201352014747305
2023-03-16,0.0002214162084339344
2023-04-01,0.00017539644841500413
2023-04-16,0.00020963585702045705
2023-05-01,0.0002125148230553756
2023-05-16,0.00021391497193421733
2023-06-01,0.0002308658003569988
2023-06-16,0.0002086196996324162
2023-07-01,0.00017276398758716476
2023-07-16,0.00017808661063714872
